,USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
22,101072,6.0,8.0,9.0,7.60953974402724,1.0,5.192372668663701,9.850646194995363,1.4186632516983766,4.441520007369659,7.0,7.354354976384951,9.769851397496344,2.2297605445443986,9.757349601821126,4.0,5.0,5.0,1.9378666546488585,2.3034691206053455,3.815326455006489,1.5663185630321417,8.328107196313683,9.852451929569568,3.9380761754698574,2.0,8.822321237465676,3.3504535005646203,2.0,0.8990192880652121,2.654899139138818,7.800727560887192,5.097060830720854,6.0,8.767773000001021,9.0,10.330698790171628,1.4165287604113195,3.043966881436868,4.929383794827994,8.0,2.0,6.838884600185879,9.0,2.0,2.2121514897369106,9.0,0.0,5.110458141420067,5.0,3.2596495511733434,2.0,4.123605894135342,3.7689986006682488,1.6961885040761149,8.83834318922145,9.0,2.907492507928317,6.0,3.0,3.462604897680511,7.0,1.0,4.419572017016543,0.04623417579000654,7.524230283469292,6.9270427456804375,9.0,3.3383210292918277,6.094288851824213,8.842641811259933,9.0,9.0,7.0,4.0,4.484784316404973,3.0,6.0,5.0,2.9250281746362172,7.265714656069935,3.0,5.614543468450455,9.0,4.0,-0.12872842507286672,5.076373804953095,2.0,3.0,9.0,0.6303127290938242,0.08377778994061182,9.0,4.663528599068843,10.0,5.0,4.0,5.0,7.181836164416325,1.0,2.5518591302548335
25,101090,5.734750698123648,5.001831342764429,9.0,5.0,3.8010585005059414,6.0,6.166145680109391,3.703583196203062,2.6727398060127108,7.392330519720314,5.0,6.889885651193431,3.4758954191086233,7.079156894410405,4.970646828835779,5.611811839928621,2.8658024405695817,3.0,3.7027620015298814,5.167919292871836,2.9382517223640456,5.175025268525561,7.0,3.0,2.7598791520226107,8.0,3.263603443412412,4.0,2.9780597467094236,4.332980549525359,6.0,4.54844554613752,5.862117121041267,6.957350613666566,7.0,6.06921013974556,2.0,4.0,4.0,5.0,2.96321532781874,5.0,8.241656437405203,4.0,4.0,6.548743419229041,3.0,4.0,4.820590194521315,2.0,3.0,5.652688939190744,4.611448208842399,5.0,6.672093881210809,6.0,2.0,5.156736185500198,5.05260031372737,5.0,5.667344526258865,3.0,6.0,2.0,5.0,6.12980655949808,7.0,3.862445551095782,6.0,7.0,6.0,7.26252508175344,5.920630912546773,6.0,5.0,5.0,5.0,5.0,4.0,7.827138747061361,1.8333367740355961,5.115493162612262,6.437187376820966,5.795013743333523,2.0,4.654963263591085,4.0,4.0,7.150255611234669,3.0,3.0,7.617509481992637,4.0,6.625947173328058,6.15420207715219,6.0,5.9851833744245635,7.0,4.034309531708113,5.0
30,101127,6.0,4.0,8.649165690400856,6.0,3.082513712590811,5.0,5.789515437898151,3.9062802254108133,2.80361158564064,8.038573886931015,4.0,6.0,2.8529590886930443,7.5171168882268855,6.639601625350837,6.0,3.0,3.0,3.6820101373788447,6.2697673597363535,3.0,6.0,6.295407167556603,2.0,2.0,8.585792825519865,3.422875828890105,5.0,3.0,5.0,4.0,5.0,6.0,8.20375414341573,8.011095180238748,5.0,1.0790633843489752,4.0,2.9301326219220196,6.0,3.0,3.0,9.0,6.0,4.0,6.0,3.2267698198603645,4.0,5.119885768875148,2.8927156393663966,2.1567200893494727,6.384958132934946,5.0,4.502640429476288,8.0,8.0,2.0,4.0,6.586810175641783,3.8933753222370626,6.0,1.2998269988008986,7.0,4.223839084541748,5.716037048576389,6.39023188786445,7.0,3.588094388089601,5.953702581971898,7.0,6.0,7.524397476623314,5.073329138830663,7.010506323216617,3.574593094906289,5.0,6.0,6.285429413728908,3.596920820594478,8.0,1.2316211545717914,5.235487319552156,5.3943303540541,7.0,1.0,5.979255763080518,4.0,4.0,6.0518723426187755,3.0,4.0,6.704388243918943,6.0,6.0,7.6609018908417665,6.0,5.23465230586709,7.946859582287792,5.0,5.0
32,101133,8.31079994468208,0.17028446455253252,9.562666445632896,4.0,5.0,5.136124200655599,2.0,5.766898800670084,-0.6751802956986018,10.352692178383272,1.0,3.0,3.9765942820786337,5.0,9.0,7.0,-0.8303283678518063,3.0,4.813973138934939,9.0,3.3865337552905426,1.4779987888630821,3.4844793406377814,-1.4487286748540198,1.0,7.797713638184692,2.850959959606834,7.7282785841191455,4.300814860033054,7.557494080638314,3.0058048212739417,3.5265342726568663,6.3576454200987715,9.0,6.395942577391515,1.4614443876885896,0.0,5.0,-0.3411183050684507,3.781435706391271,4.0,-1.3067061069123609,11.856846134723149,9.0,5.0,5.10738013746333,6.279686173877598,4.0,5.302120464760156,0.9082526223322027,2.0,8.84459774722956,5.7748407034803915,7.0,8.0,7.0,0.4561545264342385,2.0,9.0,4.0,5.134580461831122,1.5274946897566042,10.0,9.0,4.349004444296135,6.0,5.248723254090321,3.0863663552238765,6.323715473946053,4.895754073710734,3.0,7.0,2.666602430447255,9.0,3.0,6.2651159742979345,6.0,8.544685676513376,5.307476369846444,10.8506499815908,-0.4508197633362915,5.0,2.0,9.0,3.8148875664468576,6.7088208712242565,5.0,5.0,2.0,6.0,7.644567760958942,3.9774517131790526,7.101892631190636,2.0,11.256560137123707,8.666466181438988,5.780977218094491,10.995493594789007,7.878525148026157,8.06405234906733
35,101156,3.856928975851131,2.0,0.0,3.2721881208898496,9.0,4.243821955555591,1.0,7.799651108115922,7.858994645341161,2.2492040994825286,3.0,-0.11977124228031816,9.0,0.6795108828209114,6.448001274427548,7.464797338994272,5.980861877852466,9.0,7.0,3.868452958870384,9.0,0.6754126647094303,0.0,7.0,9.0,0.0,9.0,7.7020373856350925,8.295463915625096,7.0,2.0,7.0,3.8414430686115817,0.0,1.0,1.9048713532940582,9.973497956773874,7.63912780068612,5.785829701455709,2.0,9.81004729178431,4.0,0.9877277127223715,9.0,8.0,1.0,9.93636716731308,6.0,7.0,10.0,9.0,5.0,4.978681645813355,9.0,0.3933346674650831,1.0,10.0,5.585651733582257,8.0,7.0,2.0,9.0,4.0,10.414480000849823,3.1964530704524665,2.9587076928939537,0.20684378776017637,7.903356622233549,3.0,1.0,2.0,1.0,3.304834275250439,5.0,5.928231087122725,3.8567623878657846,7.0,3.8810885482446515,8.0,0.0,9.0,5.050919867021305,-0.46252531305964933,3.0,9.672732041740531,6.0,8.201746987762817,9.0,1.2211201718905738,10.0,9.652643293562491,-0.5557487327768362,7.176757191314495,0.0,4.6537783171200555,3.0,2.5714237886464058,1.8568556670652385,7.2804575283922075,7.504640058240891
40,101179,3.3251511870210173,4.989933256235035,0.0,4.199850044146364,7.0,4.653910354839827,3.4948250792001234,7.0,9.0,1.3711198208722284,5.326183810617062,3.0,8.0,2.0,3.0,5.192090076652075,7.955830150724882,8.14968459045524,5.0,2.5013078872059302,7.940546510779171,4.0755927655443775,1.785542323977821,8.029749279926838,8.0,1.0,8.000565928516249,5.377605623645453,6.987307719714034,4.0,4.323947296086963,6.209930173766531,4.0,-0.2739385342970638,2.0,5.037825474074018,9.737960191813183,6.020905473864219,7.0,3.7540609986442783,7.973926466144175,8.0,0.0,6.0,6.8792769137331575,2.92155522215748,8.0,6.130652759243371,6.0,9.59305443165539,8.0,3.5322508018404646,5.0,6.339655110745332,1.3312581439227813,2.0,9.0,6.494015397280291,4.585734897270177,5.567764148009996,4.0,8.133827091372694,3.0,7.0,4.261417601267157,3.1367586025633565,1.0,7.1262038844073405,2.4139964809148258,2.0,4.467602109389355,2.0,5.0,3.0,6.4833311582102535,3.2789287369611526,4.795207522445613,2.933410016852503,7.0,1.0,8.0,5.0,3.0,2.0,8.314523396069808,4.0,6.0,6.459043333396683,4.0,8.0,6.13494486165695,2.0,5.383049550281912,3.154599094774442,2.0,2.7513266541912973,4.0,0.9182238701006802,4.0,4.892041136269314
49,101218,3.5375180684168055,6.0,4.0,4.312561542598824,6.170389538793473,4.532507533297105,4.0,4.0,4.644480507309471,4.492942819146183,6.0,3.728721803643892,6.413578736517445,4.375462109126099,4.22205049495247,5.0,3.0,6.0,6.0,3.0,5.610798104096459,4.0,4.304705265775395,6.0,5.0,3.0974845159768507,5.0,4.0,5.617034771315715,4.952983051707849,5.0,4.61197255601883,3.848354540582179,3.0,3.3875197877728387,4.794953216569278,6.0,6.246313387873602,6.0,4.0,5.376080468891724,5.314041178105302,4.0,3.7307617010147576,5.329020015560743,4.571594559056151,5.0,5.010193215033181,5.0,6.0,6.364179808612451,4.254771719850832,5.0,5.0,3.0,4.0,6.0,6.243941764015184,4.841080941571721,6.0,4.0,6.401039488570376,4.0,5.0,5.0,4.0,5.908599428109695,5.0,5.048029580993404,4.0,4.0,6.0,5.612458486799607,3.982234484008634,5.639527373948198,5.090655225548707,5.0,4.0,6.120907481823562,4.0,6.0,4.85144640534762,4.06843768876196,4.967402650618466,5.436933109672518,4.0,5.096058072772185,7.0,5.378309136566273,5.3638744680945525,6.0,5.0,4.0,4.0,4.0,4.953535014435603,5.185550845756011,4.0,4.984889045380792,5.0
50,101227,5.0,4.0,5.682153160898273,3.9363988744153535,6.730584631360505,4.922930144237318,3.079207073122292,4.613571519364984,3.4070988298605585,5.9774204855182065,4.0,3.0,6.393386419258156,4.0,6.0,6.0,3.0,5.0,6.0,5.0,6.0,2.3366064019645467,3.88720395587822,4.523171301954953,4.947249879748839,4.0,4.463456050765052,5.334411623344595,6.227118864475362,6.076761961897326,5.0,4.114003044440715,4.0,4.0,4.0,3.2547710042723006,4.678313095673098,6.411079800538544,4.0,4.0,6.0,3.7990762008813137,5.804085508618333,5.0,5.716266839180926,4.609006221351221,7.0,5.0,5.0,5.002580740012982,5.0,5.458819963455561,5.0,6.0,4.0,4.0,4.0,4.0,6.220398395471775,6.0,4.1145545828498475,5.503965376027996,5.0,6.559719221098048,5.0,4.0,6.0,5.0,6.0,4.0,3.975545977718683,5.0,4.75368506231559,5.611997351053706,5.127959151066902,6.018681171277108,5.167924815285666,5.246914754984831,6.0,6.0,5.0,5.0,3.2689462926522026,7.0,5.653030935420649,5.0,6.0,6.881985264501101,4.479831398600012,5.949203265174469,7.0,4.0,5.0,3.3306863778202898,5.491229729888145,6.274666403582964,6.0,5.750890592475524,7.0,6.395795223798343
51,101235,5.0,4.650615113875349,9.752842474686982,5.5709788872515595,4.0,4.966673497801381,5.4468673284779205,3.0,1.5370699099798504,8.0,4.696729714012477,5.59424205983622,3.5680772160294176,8.26898761722517,6.0,7.144261890729226,1.0,2.6952836719254267,4.004315202228147,4.738681172201249,2.3855359727354633,3.4625972570538712,6.778877013646214,1.0,1.0,8.3581470058011,3.0,3.400624593472998,3.0,5.0,6.10234939489649,4.474542792975746,6.0,9.0,7.0,6.0,1.0,4.989621910259618,2.9330408296766843,5.270553875808481,2.0,2.0,10.0,4.0,3.343864353328514,7.0,2.5542150500560203,3.0,5.656598463869571,3.1010782401941164,3.0,6.042561989830919,3.817709082134769,5.0,8.0,7.6577495459745535,1.6963692623136217,5.524839962415563,6.372805446221013,5.449188108518627,5.0,1.9789123311055818,6.800702413745933,2.0,6.0,7.0,9.0,4.0,7.0,8.0,6.0,8.470893716506811,6.0,7.0,4.0,6.0,7.0,6.0,4.0,8.396013352789781,2.0,6.0,5.129085402120683,7.0,1.0,5.0,3.131716945608745,6.486695694540701,6.883493730247714,2.407529144878145,4.012396993619899,8.0,5.0,7.0,8.0,7.125015540569112,5.9956877526320245,9.0,4.2374092353775685,5.66782886873417
53,101237,8.09082332952895,0.0,5.8124088667127305,2.0,7.856218669619563,5.0,0.46465585384137364,9.0,0.8905003468604045,7.994354375221597,1.0,1.0,6.0,1.0,9.0,7.0,1.0,5.0,5.8931527487413025,9.878705284696714,6.412870454389523,0.6790529265757718,1.0,1.0,4.0,3.740031328228236,4.0,9.0,8.0,8.584131502980917,2.7899126991151557,3.2246530553398007,5.3275485314119475,4.0,4.0,0.0,1.0,6.0,1.0,3.0,8.0,0.0,9.0,9.270400022905815,8.0,2.0,9.220114620742473,6.0,4.7122730183335895,2.341682770325606,3.949560480268329,8.386843340991675,8.0,8.706822205346572,4.615140544656396,3.830826650580054,2.0,1.0,9.0,5.675846537933101,5.0,5.0,10.0,10.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,2.69620338456103,1.2624601216367648,9.0,3.0,6.965136072134792,4.0,8.764667874026966,7.0,9.106693184611295,2.0,3.2835800859956117,1.0,9.0,9.0,7.0,8.163187296185765,5.684631097803408,0.7343885284470465,9.0,10.0,1.637155883108077,7.0,0.0493084084075801,9.353276714199996,8.0,6.0,9.0,10.0,9.0
59,101266,6.0,4.01618446375941,8.0,4.0006528505961745,5.0,5.0,4.0,4.468137481075088,2.05190775629752,7.361947550573931,4.028220260762487,5.0,4.0,5.465734442015552,6.17248663190652,6.203480650513241,1.9317646624674192,4.413567259262795,5.00624833524934,6.0,4.264332129431725,3.348874587367725,5.38404784362645,3.0036843110830738,3.4744699555122014,5.5473575161466036,3.789426068074669,5.0,5.0,6.0,5.591509051219197,4.0,5.127610310569808,5.637604108421044,6.0,4.189477281659947,2.0,5.459037405478732,4.0,5.0,4.0,3.0,8.0,4.764691273749031,5.0,5.0,5.0,5.0,4.898747766768094,3.0,4.0,6.0,5.216633690522721,6.120446335161727,6.0,5.586521993451366,3.0,4.0,6.0,5.77102817906102,5.0,4.0,6.0,5.0,5.47031901021735,5.068590825532447,6.89023621981566,4.0,5.944771754068039,4.803070989901484,4.0,6.0,5.0,6.0,4.77314319177485,6.0,5.0,6.0,4.985036670367118,7.533711034068003,3.0,4.823887352377152,4.7958429285250395,6.943960378322125,4.0,4.628777420519692,4.719155323511757,5.755023566896699,5.0,4.4856760657673584,5.434799756150836,6.0,5.0,5.0,7.0,7.195919005336249,6.0,7.0,6.0359781922022115,6.0
64,101297,2.9239661389386424,9.0,1.287696638970229,8.0,3.2066700538325708,4.595325408264666,10.0,1.0,9.0,1.0,9.0,9.0,5.0,6.0,0.6561214468886485,2.0,10.0,5.0,4.0,1.0,5.0,8.683514559679775,8.576886161228169,10.0,8.043220883939496,3.0,6.089314892239848,1.8463938817735872,4.0,2.0,8.0,5.657347808363682,3.683515164262283,3.0,5.176967468893348,10.0,7.545814527924174,5.0,9.0,7.324419195457097,4.485660256902459,10.0,0.6703772826573045,1.0,4.283218241824824,7.0,1.0,8.0,3.0,8.21303269891595,7.0,1.2743944065212605,4.0,1.8068778930430964,4.314217350686641,5.8577671169144905,9.0,8.0,1.300405934185946,4.489228745447017,6.0,6.301861503942423,-0.2607594704679242,1.2919232757507442,7.168782025366709,3.5056358654110475,5.267473436941417,5.450710616784175,4.0,7.0,8.0,5.011330375499852,7.647130107456497,0.0,6.509255926947551,3.0,4.0,2.3613386529755234,5.0,1.0,7.79983271326184,5.0,9.046619956877437,2.0,3.0,3.5098583280261195,4.0,3.0,8.0,2.0,0.5862724531402418,8.0,3.0,9.0,-0.46167795342898954,1.0,4.0,1.0,1.0,1.0
65,101301,4.522366479989055,9.234573412575113,3.0,8.584011598095566,1.0,4.651714224196647,11.246292687640603,1.237718864946549,9.0,2.0,9.542218744966299,10.0,3.0,9.013354780008981,1.4508196255914185,3.0573566084824044,10.0,3.0,2.0,1.0,3.0,10.384838424723576,10.368587143215404,9.0,6.0,8.0,5.597133055619911,2.0,2.0,2.0,8.0,6.215222186940538,5.198233083698539,8.0,8.0,11.580257864806349,5.0,2.935991882384089,9.0,9.0,3.0,10.0,2.0,0.475290652102271,2.8476568555496784,8.0,-0.6547401709988496,7.265659808441013,4.0,7.0,4.571369381815686,1.6487131593568634,4.0,0.0,7.5029293294052435,9.140226937245579,7.531764293215194,8.0,1.0,2.86163596722533,7.338078645925011,3.0,0.2898475759298053,0.0,8.0,6.0,6.543320202232412,4.0,4.185345327003632,9.0,9.0,7.140736302613247,8.0,0.6835991254262745,6.0,2.2038065488803267,5.0,3.182943806856598,4.0,2.4815621052613683,7.0,5.529198376533515,10.30995417200699,1.1855306577991689,0.02029805810358791,5.0,3.0,2.0,9.0,1.1665307348377463,0.0,9.58062680617117,4.021546858698024,10.0,0.7916882723391403,1.4056509062413065,4.0,2.0,-0.4396088862694755,0.7548333610989484
66,101303,4.0,8.818487526106717,2.993091995491902,8.0,1.307418964430207,5.0,10.204735835307021,1.8913352858159198,9.0,2.0,9.0,9.960201242681698,3.0,8.0,1.3922397711474153,2.0,9.0,4.352552107436436,2.8116917500985434,1.079456139670778,3.0,10.0,9.0,8.636586602521769,6.618483445321482,5.706937399112291,6.0,2.0,2.0,1.9055330077364703,7.0,6.0,5.0,6.0,7.481083361560697,10.810356749339034,5.889105021101918,3.0,9.0,8.0,3.0,10.0,1.0,0.7987355130247857,3.163340798724744,8.0,0.0,6.463521245202061,4.431108880795752,7.0,5.0,2.0,4.0,1.0,7.0,8.0,8.0,8.0,1.0,3.0,6.8083925628589474,4.0,0.7750575886968577,0.0,7.203774767528902,5.306240602813113,6.0,5.0,3.747233478274092,8.0,9.193022471001925,7.0,7.798138389064014,1.0,5.0,2.260086800003362,5.0,3.0,3.006502664026033,2.0,6.182221610309969,6.0,9.0,2.0,1.0636848828118128,4.6159740681843635,3.0,2.0,9.0,2.0,0.0,8.830736829510645,3.817262424758916,9.438002561148663,0.8156111883780564,1.6778589223365665,4.0,1.7733466369883466,1.0,0.9972754177023052
67,101313,6.757893667029535,2.0,9.0,4.0,5.723022825146398,5.0,2.569506303840486,5.446293212767938,2.0,8.0,2.173667912014993,3.0,5.095764162352671,4.99757328972174,8.0,8.390048439194283,2.0,3.9610213803145666,5.0,8.0,4.341576443428121,2.0,3.0,1.0,3.0,7.0,4.0,7.0,4.797347549603394,7.174098165265777,3.2782320215685186,4.5335972423331645,5.75219359534706,7.0,5.60034424366575,2.2235125686460053,2.0,5.930867059857535,2.1814353867005822,4.0,6.0,0.6629143180543032,9.0,7.729124137134385,5.565739323439992,5.0,6.553289132228729,4.581574176976704,5.957615341489437,4.147675504792223,3.8809667862620354,7.514348857262513,5.0,7.020578555811704,6.020439918277565,5.0,2.9473055400253094,3.700918217885044,8.0,5.0,4.406728612439343,3.0,8.016712422231903,7.708050911343066,4.0,6.0,5.317705840466434,4.641278950814269,6.0,4.927281596982845,4.0,6.011718813707103,4.0,8.562925716446555,4.0,5.6381359966578275,6.67239788789468,7.0,5.73142007142182,8.0,3.0,5.032602705531851,2.0,7.703671234652803,5.0,6.420817921134062,5.91729508656374,7.374176922183859,3.2729643410640334,6.0,8.0,3.729579973522034,7.0,2.0,9.110886744999384,7.0,5.0,8.435599579389388,7.0,7.0
70,101335,7.0,0.4440895233604846,4.0,2.5395136278188417,9.0,4.566767655760223,0.0,6.715367417913956,1.341396352578493,7.452335728872108,0.7842665085324999,0.189450685146096,8.264159279598532,1.0,9.0,9.053965137205504,1.8935695449849315,5.0,7.0,8.291895717188334,7.433469221164724,-0.5175465503154738,1.3657530778888876,2.577623753528277,6.0,2.0,4.597359085477404,9.234946700219309,9.0,9.0,2.7746877080939774,2.816966803340303,3.9905043141506122,2.2079279755151036,1.0,0.0,3.0,8.02502445482326,2.0,3.0,9.775799326020183,-0.3337380636477693,8.0,8.605118061147637,8.0,3.0451844643223724,10.0,7.0,4.0,3.0,6.0,7.548898531885389,7.0,8.0,3.634505347242004,3.0,3.0,2.028246415159697,9.0,7.0,4.0,7.0,7.488936252451415,10.0,4.0,2.0,3.0,4.5133852610799,6.0,2.0,1.4844542268958907,2.343924610875591,1.6297708938958508,8.581476763548784,3.6726872078230612,7.0,4.0,8.0,9.588738180272744,8.0833170908125,3.888990190307276,3.0832100346265325,-0.2736402677362417,9.0,9.0,5.9349031428992305,9.0,7.906901673770107,0.06670863234487262,8.692276377130204,10.0,1.0995345164566939,6.670974077101163,-0.7777169745148537,9.0,6.796002006602049,6.0,9.0,9.881087185797943,8.0
71,101337,1.0,4.708351852288897,-1.9952596212232552,3.6063349647626275,8.307294638749523,4.0,1.5228266563973787,8.0,10.0,0.0,4.991415226577376,0.0,10.0,0.5001979299670397,3.239056654737467,5.651625548257927,10.0,10.0,6.0,1.0,9.500106993266657,2.306384757698597,0.0,8.896940861501557,10.0,0.0,9.324722985841813,5.439631186063476,9.0,4.0,3.5254682417776126,6.5774220990349,2.0,-2.6643077691889974,0.0,4.224485056910588,10.0,7.132925373945145,7.725187865347649,2.0,9.448568540181354,9.0,0.0,7.0,8.0,1.3717799632425016,10.0,5.985161878792155,6.927265998167188,10.0,10.0,2.0,4.0,9.0,-0.8937095924894871,-0.19395330224665241,10.0,7.088980324674,3.0,6.5699306011375365,2.229162041557605,10.0,1.0,9.0,3.0,3.0,0.0,9.0,2.0,0.0,3.0,0.0,5.0,2.217447906720862,8.0,2.0,5.0,1.0,7.785318529072027,-0.9181396045597621,10.0,4.967406577455796,1.1288647143049446,1.3517893444368458,10.0,3.0,7.268785281415217,8.452394607419146,2.8163741171136962,10.0,7.451658312730259,0.0,6.0,1.0,1.3115441425572147,1.0,3.0,0.0,4.8333106176332,5.445726602695334
76,101363,8.239636250852582,-0.3959740351057597,10.0,3.0,6.0,5.134736557185221,1.220022225320455,7.0,0.0,10.0,1.0,2.0,4.721453326472506,4.0,10.0,9.0,-0.7748337343892107,2.0,6.0,10.0,4.025590669063942,1.0,3.4045735684642606,-0.7484430919762871,1.0,7.280691291687175,2.6894325940509933,8.705744115607947,6.0,8.802142350709008,2.0,3.0,6.0,6.834588293846109,5.797855748787534,-0.5745600488915604,0.0,6.062351100077473,-0.19854461193012862,3.1718101040752433,6.0,-1.9955030065016024,10.0,9.0,6.0,5.0,7.640274741425515,4.0,4.67073685976625,1.4700439996849861,2.54015148818752,9.0,7.0,8.0,8.0,7.0,0.0,1.0,10.448212903515314,5.568512802557173,4.811571845046184,2.4759870880008523,10.401199944168232,9.0,4.0,4.201046134979345,5.285661428850038,3.0,6.51700087448863,5.0,2.265375846787715,5.876404796990484,2.0,10.0,2.4693087609236826,7.57652544825558,5.227471053061984,9.0,6.0,10.0,0.0,3.8833526047537195,1.0,10.0,4.0,7.0,7.0,6.487809506450804,1.740618407353806,5.871952437041988,9.312662050584027,3.5486141779302702,6.460024295535224,1.1121607341047253,10.0,9.0,7.0,10.839121506926249,10.0,9.0
77,101373,2.1238003170585804,9.729911594654961,-0.014100551675246464,6.787243047982038,3.0,4.517213831253309,10.0,2.348246533816569,10.403120223677655,0.16436992477760864,9.0,8.0,6.0,5.286741078239504,-0.1270718712050069,2.665432059159761,10.0,7.0,4.0,-0.6187661268559161,6.084000590831918,8.621553663892184,7.478927783539829,10.0,9.0,1.0,7.011988422613299,1.540033605894195,4.703657281968728,2.0308327647729505,8.0,6.114450020919017,3.0,1.5637504198544336,3.0,10.0,9.181204142314975,4.734596703394761,10.0,6.910640059630635,6.0,11.621030910243247,-0.5311144945343372,0.06272236034194958,4.0,6.007992350908512,1.0,8.0,4.497916883277866,9.0,8.0,0.640355930781076,3.9898377573149393,2.1385909151669913,3.0,5.0,10.377675435601061,9.0,1.0,5.0,5.0,7.38441053015808,-1.0692806698329933,1.5479535993387412,6.877704584651469,3.3521811659444984,4.142756095585502,6.0,3.0,4.734110337859935,8.13381577194271,4.028294950630346,8.0,-0.8373518192441923,7.0,2.0,4.2586721012423565,1.4280646379718622,5.323437326582137,0.0,10.0,5.0,9.0,1.0,5.212347628773959,3.243331355542326,4.0,4.0,8.642681473258127,3.0,0.6661858037083545,8.0,2.90371924916944,8.142167570723736,-1.4090995232342725,1.0,3.0,0.0,0.0,1.2272687126160406
78,101377,6.0,8.147125042234748,10.0,9.0,0.0,4.0,11.040916576261543,0.34489514435926555,5.213255542858428,6.700178452383809,9.0,10.472820140476522,1.8216564456667939,10.0,3.1660511557767146,4.60699759862058,6.036551322502885,1.0,2.0,3.0,1.0,9.498381182663174,10.0,5.0,2.7918318377614972,9.63443979858384,2.9351333393853154,1.7214600445873849,0.544836499118455,2.2064721222287824,8.546589526466406,4.8260570538888015,6.0,10.0,9.76921144612018,11.145635119380385,0.5704806638011222,2.0,5.563393810561677,8.949675157751926,2.043332047759257,9.0,7.888881116137617,0.7232942918627481,1.5913985774133357,9.657519165496264,-1.3718938584837423,7.0,4.223084820586742,3.0038379307259806,1.658893381512242,3.0,3.0,0.0,10.0,10.632025020780535,1.0,6.781538762713562,2.923343907050886,2.0,8.0,0.0,2.9324384370578205,0.0,8.11681712157433,6.794441815065958,9.0,3.0,7.0,9.887118588446706,9.945028204147789,9.0,8.0,2.0,3.0,3.1068274530042275,7.0,5.0,3.000328694133106,7.085640394673633,3.0,6.0,9.840013224117394,3.813214576595136,0.0,5.175135877168696,2.0,2.3853932137548526,10.080619215097737,0.0,0.0,10.0,5.0,10.394192499512117,4.0,4.298957545850114,5.81622192594,6.91273583780457,-0.1830549223974092,1.0
84,101404,5.0,9.0,4.945929646243786,7.655474251318373,0.7513898582670399,5.0,10.0,1.0,7.867429610196586,3.0,8.779549538561817,10.719380030165041,2.0,9.00300592678594,1.696922132081978,2.458054442886173,8.25045226590241,2.864296009390394,3.0,2.0,1.9946114333657723,9.843385358334286,10.0,9.0,5.0,9.0,4.154669066804904,2.0,2.0,2.265298087369729,8.0,5.0,5.0,7.623461305719797,8.850458714410099,10.0,3.6956502284106616,2.6262471916129937,8.0,8.597501717938707,2.0,9.630419816558621,3.1562402921521135,0.0,2.0,8.494166964699641,-0.7249207534231606,6.429191929201064,3.2473580656802357,5.604335524252101,3.5141388352550376,2.3394349561934384,3.994236448708754,0.0,7.772710519636961,9.371929264644278,5.0,7.240097084188358,1.0,2.799842469405138,8.0,2.0,0.0,0.0,7.6770292298465765,5.232780301776916,7.872668900604072,3.8815370912540796,4.717017727209525,9.0,9.0,7.0,8.0,1.3642618396661512,5.0,3.0,4.547461074902996,3.7544654467099225,2.5886377256294124,4.0,6.0,5.0,10.0,2.0,-0.9516341420282074,5.0,3.0,1.0,9.846108010159705,1.0,0.0,10.342261267342382,2.947884683252331,9.892272088856222,1.0,2.0,4.785217727197317,4.0,0.6656903803267964,1.0
